,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,T,viscosity,Author,Year
5865,71.95,0.0,0.0,0.0,0.0,0.0,16.19,0.0,0.0,11.86,0.0,0.0,1408.146826171875,2,Nemilov S.V.,1970
5866,71.95,0.0,0.0,0.0,0.0,0.0,16.19,0.0,0.0,11.86,0.0,0.0,1240.5527709960938,3,Nemilov S.V.,1970
5867,0.0,0.0,24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02,0.0,1569.611181640625,1,Kuznetsov A.Ya.,1946
5868,0.0,0.0,24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02,0.0,1415.48251953125,2,Kuznetsov A.Ya.,1946
5869,0.0,0.0,24.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.02,0.0,1313.5204833984376,3,Kuznetsov A.Ya.,1946
5870,84.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1821.4123291015626,1,Urbain G.,1985
5871,84.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,1540.4242919921876,2,Urbain G.,1985
5872,76.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,1694.88583984375,1,Urbain G.,1985
5873,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,1755.993994140625,1,Sasek L.,1988
5874,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,1490.2970947265626,2,Sasek L.,1988
5875,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,1311.553564453125,3,Sasek L.,1988
5876,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,1183.0805419921876,4,Sasek L.,1988
5877,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,1086.28525390625,5,Sasek L.,1988
5878,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,1010.73740234375,6,Sasek L.,1988
5879,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,950.1328491210937,7,Sasek L.,1988
5880,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,900.4369262695312,8,Sasek L.,1988
5881,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,858.947607421875,9,Sasek L.,1988
5882,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,823.7871459960937,10,Sasek L.,1988
5883,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,793.6099609375,11,Sasek L.,1988
5884,73.83,0.0,0.0,0.0,0.0,0.0,15.48,0.0,0.0,10.69,0.0,0.0,767.4267639160156,12,Sasek L.,1988
5885,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1838.092626953125,1,Sasek L.,1988
5886,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1568.2104248046876,2,Sasek L.,1988
5887,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1385.71005859375,3,Sasek L.,1988
5888,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1254.0661376953124,4,Sasek L.,1988
5889,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1154.620458984375,5,Sasek L.,1988
5890,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1076.8473876953126,6,Sasek L.,1988
5891,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,1014.358251953125,7,Sasek L.,1988
5892,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,963.0508178710937,8,Sasek L.,1988
5893,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,920.1702026367187,9,Sasek L.,1988
5894,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,883.7980102539062,10,Sasek L.,1988
5895,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,852.5569213867187,11,Sasek L.,1988
5896,71.74,0.0,0.0,0.0,0.0,0.0,11.28,0.0,8.67,8.31,0.0,0.0,825.43271484375,12,Sasek L.,1988
5897,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,1782.044775390625,1,Sasek L.,1988
5898,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,1508.5158447265626,2,Sasek L.,1988
5899,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,1325.0724853515626,3,Sasek L.,1988
5900,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,1193.5030883789063,4,Sasek L.,1988
5901,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,1094.5300048828126,5,Sasek L.,1988
5902,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,1017.374853515625,6,Sasek L.,1988
5903,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,955.539404296875,7,Sasek L.,1988
5904,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,904.8729614257812,8,Sasek L.,1988
5905,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,862.6001342773437,9,Sasek L.,1988
5906,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,826.7947143554687,10,Sasek L.,1988
5907,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,796.0778564453125,11,Sasek L.,1988
5908,72.92,0.0,0.0,0.0,0.0,0.0,15.28,0.0,4.41,7.39,0.0,0.0,769.4369262695313,12,Sasek L.,1988
5909,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,1798.5671142578126,1,Sasek L.,1988
5910,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,1526.5435546875,2,Sasek L.,1988
5911,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,1343.7621826171876,3,Sasek L.,1988
5912,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,1212.4953979492188,4,Sasek L.,1988
5913,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,1113.6549438476563,5,Sasek L.,1988
5914,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,1036.5465454101563,6,Sasek L.,1988
5915,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,974.712744140625,7,Sasek L.,1988
5916,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,924.0238403320312,8,Sasek L.,1988
5917,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,881.7158569335937,9,Sasek L.,1988
5918,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,845.8689331054687,10,Sasek L.,1988
5919,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,815.1080688476562,11,Sasek L.,1988
5920,72.77,0.0,0.0,0.0,0.0,0.0,13.35,0.0,4.4,9.48,0.0,0.0,788.4223999023437,12,Sasek L.,1988
5921,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,1798.336767578125,1,Sasek L.,1988
5922,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,1523.4859375,2,Sasek L.,1988
5923,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,1338.8874267578126,3,Sasek L.,1988
5924,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,1206.3566650390624,4,Sasek L.,1988
5925,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,1106.5870727539063,5,Sasek L.,1988
5926,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,1028.7671875,6,Sasek L.,1988
5927,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,966.371435546875,7,Sasek L.,1988
5928,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,915.2275146484375,8,Sasek L.,1988
5929,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,872.5436767578125,9,Sasek L.,1988
5930,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,836.3810180664062,10,Sasek L.,1988
5931,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,805.3512329101562,11,Sasek L.,1988
5932,72.52,0.0,0.0,0.0,0.0,0.0,13.94,0.0,5.84,7.7,0.0,0.0,778.4339050292969,12,Sasek L.,1988
5933,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,1807.928076171875,1,Sasek L.,1988
5934,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,1533.2592529296876,2,Sasek L.,1988
5935,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,1348.5317138671876,3,Sasek L.,1988
5936,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,1215.7836059570313,4,Sasek L.,1988
5937,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,1115.7814697265626,5,Sasek L.,1988
5938,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,1037.7392333984376,6,Sasek L.,1988
5939,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,975.1390747070312,7,Sasek L.,1988
5940,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,923.810400390625,8,Sasek L.,1988
5941,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,880.9603637695312,9,Sasek L.,1988
5942,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,844.6484741210937,10,Sasek L.,1988
5943,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,813.4843505859375,11,Sasek L.,1988
5944,72.21,0.0,0.0,0.0,0.0,0.0,12.86,0.0,6.98,7.95,0.0,0.0,786.4458374023437,12,Sasek L.,1988
5945,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,1783.45078125,1,Sasek L.,1988
5946,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,1514.36435546875,2,Sasek L.,1988
5947,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,1333.0260986328126,3,Sasek L.,1988
5948,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,1202.531591796875,4,Sasek L.,1988
5949,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,1104.1266845703126,5,Sasek L.,1988
5950,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,1027.2707275390626,6,Sasek L.,1988
5951,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,965.5839599609375,7,Sasek L.,1988
5952,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,914.978857421875,8,Sasek L.,1988
5953,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,872.7153686523437,9,Sasek L.,1988
5954,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,836.888037109375,10,Sasek L.,1988
5955,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,806.1306518554687,11,Sasek L.,1988
5956,73.04,0.0,0.0,0.0,0.0,0.0,14.54,0.0,3.53,8.88,0.0,0.0,779.4382080078125,12,Sasek L.,1988
5957,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,1769.1401123046876,1,Sasek L.,1988
5958,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,1513.3757080078126,2,Sasek L.,1988
5959,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,1339.656103515625,3,Sasek L.,1988
5960,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,1213.960302734375,4,Sasek L.,1988
5961,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,1118.7926391601563,5,Sasek L.,1988
5962,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,1044.2357543945313,6,Sasek L.,1988
5963,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,984.2482666015625,7,Sasek L.,1988
5964,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,934.9397338867187,8,Sasek L.,1988
5965,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,893.6915649414062,9,Sasek L.,1988
5966,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,858.6767333984375,10,Sasek L.,1988
5967,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,828.5815185546875,11,Sasek L.,1988
5968,73.53,0.0,0.0,0.0,0.0,0.0,11.56,0.0,0.0,14.91,0.0,0.0,802.4371704101562,12,Sasek L.,1988
5969,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,1754.9673828125,1,Sasek L.,1988
5970,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,1498.05673828125,2,Sasek L.,1988
5971,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,1324.0497802734376,3,Sasek L.,1988
5972,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,1198.3927978515624,4,Sasek L.,1988
5973,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,1103.3920654296876,5,Sasek L.,1988
5974,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,1029.0485595703126,6,Sasek L.,1988
5975,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,969.2853149414062,7,Sasek L.,1988
5976,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,920.1962036132812,8,Sasek L.,1988
5977,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,879.1559204101562,9,Sasek L.,1988
5978,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,844.3348754882812,10,Sasek L.,1988
5979,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,814.4189819335937,11,Sasek L.,1988
5980,73.68,0.0,0.0,0.0,0.0,0.0,13.51,0.0,0.0,12.8,0.0,0.0,788.4399169921875,12,Sasek L.,1988
5981,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,1796.089697265625,1,Sasek L.,1988
5982,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,1530.6344970703126,2,Sasek L.,1988
5983,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,1351.28134765625,3,Sasek L.,1988
5984,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,1221.9843505859376,4,Sasek L.,1988
5985,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,1124.3542846679688,5,Sasek L.,1988
5986,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,1048.0266479492188,6,Sasek L.,1988
5987,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,986.7152465820312,7,Sasek L.,1988
5988,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,936.3855346679687,8,Sasek L.,1988
5989,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,894.3296264648437,9,Sasek L.,1988
5990,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,858.66220703125,10,Sasek L.,1988
5991,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,828.0304321289062,11,Sasek L.,1988
5992,72.63,0.0,0.0,0.0,0.0,0.0,11.42,0.0,4.39,11.57,0.0,0.0,801.4382080078125,12,Sasek L.,1988
5993,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,1797.86435546875,1,Sasek L.,1988
5994,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,1529.5795654296876,2,Sasek L.,1988
5995,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,1348.4068359375,3,Sasek L.,1988
5996,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,1217.8443969726563,4,Sasek L.,1988
5997,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,1119.2844604492188,5,Sasek L.,1988
5998,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,1042.24521484375,6,Sasek L.,1988
5999,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,980.371923828125,7,Sasek L.,1988
6000,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,929.5875,8,Sasek L.,1988
6001,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,887.156103515625,9,Sasek L.,1988
6002,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,851.1734985351562,10,Sasek L.,1988
6003,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,820.2733520507812,11,Sasek L.,1988
6004,72.68,0.0,0.0,0.0,0.0,0.0,12.19,0.0,4.39,10.73,0.0,0.0,793.4498657226562,12,Sasek L.,1988
6005,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,1790.11533203125,1,Sasek L.,1988
6006,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,1527.731298828125,2,Sasek L.,1988
6007,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,1350.282568359375,3,Sasek L.,1988
6008,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,1222.2731079101563,4,Sasek L.,1988
6009,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,1125.5677856445313,5,Sasek L.,1988
6010,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,1049.9347290039063,6,Sasek L.,1988
6011,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,989.1630615234375,7,Sasek L.,1988
6012,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,939.2644409179687,8,Sasek L.,1988
6013,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,897.560400390625,9,Sasek L.,1988
6014,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,862.1854614257812,10,Sasek L.,1988
6015,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,831.8004516601562,11,Sasek L.,1988
6016,73.2,0.0,0.0,0.0,0.0,0.0,11.89,0.0,1.77,13.14,0.0,0.0,805.4192260742187,12,Sasek L.,1988
6017,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,1795.1413330078126,1,Sasek L.,1988
6018,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,1517.235693359375,2,Sasek L.,1988
6019,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,1331.2055419921876,3,Sasek L.,1988
6020,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,1197.9527954101563,4,Sasek L.,1988
6021,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,1097.8078979492188,5,Sasek L.,1988
6022,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,1019.7954467773437,6,Sasek L.,1988
6023,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,957.3083862304687,7,Sasek L.,1988
6024,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,906.1316284179687,8,Sasek L.,1988
6025,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,863.4491943359375,9,Sasek L.,1988
6026,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,827.3083251953125,10,Sasek L.,1988
6027,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,796.3122314453125,11,Sasek L.,1988
6028,72.34,0.0,0.0,0.0,0.0,0.0,14.67,0.0,7.0,5.99,0.0,0.0,769.4353088378906,12,Sasek L.,1988
6029,70.74,0.0,0.0,0.0,0.0,0.0,9.8,3.22,0.0,16.24,0.0,0.0,1357.2916015625,3,Karlsson K.H.,1998
6030,66.93,0.0,0.0,0.0,0.0,0.0,14.31,0.0,2.93,15.82,0.0,0.0,1339.1210693359376,3,Karlsson K.H.,1998
6031,69.79,0.0,0.0,0.0,0.0,0.0,0.0,9.97,7.76,11.16,1.32,0.0,1386.160009765625,3,Karlsson K.H.,1998
6032,64.48,0.0,0.0,0.0,0.0,0.0,14.65,0.0,7.51,10.8,2.56,0.0,1307.8822998046876,3,Karlsson K.H.,1998
6033,63.87,0.0,0.0,0.0,0.0,0.0,4.91,6.47,3.02,21.73,0.0,0.0,1414.3178466796876,3,Karlsson K.H.,1998
6034,55.59,0.0,0.0,0.0,0.0,0.0,19.6,6.45,7.53,10.83,0.0,0.0,1231.4492553710938,3,Karlsson K.H.,1998
6035,43.58,0.0,0.0,0.0,0.0,0.0,25.15,3.31,3.09,22.23,2.64,0.0,1360.6373046875,3,Karlsson K.H.,1998
6036,40.54,0.0,0.0,0.0,0.0,0.0,20.16,6.63,7.75,22.28,2.64,0.0,1288.0922607421876,3,Karlsson K.H.,1998
6037,72.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,4.0,9.0,0.0,0.0,854.3434204101562,11,Phalippou J.,1981
6038,72.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,4.0,9.0,0.0,0.0,818.616552734375,12,Phalippou J.,1981
6039,85.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,892.2980102539062,9,Klyuev V.P.,1969
6040,85.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,847.5082153320312,10,Klyuev V.P.,1969
6041,85.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,807.0007080078125,11,Klyuev V.P.,1969
6042,85.5,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,770.1893676757813,12,Klyuev V.P.,1969
6043,66.58,0.0,5.56,0.0,0.73,0.0,14.81,0.0,2.47,9.85,0.0,0.0,1577.6265625,1,Farger N.E.,1974
6044,66.58,0.0,5.56,0.0,0.73,0.0,14.81,0.0,2.47,9.85,0.0,0.0,1398.8752197265626,2,Farger N.E.,1974
6045,66.58,0.0,5.56,0.0,0.73,0.0,14.81,0.0,2.47,9.85,0.0,0.0,1268.875341796875,3,Farger N.E.,1974
6046,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,1512.832861328125,2,Galakhova G.S.,1988
6047,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,1302.7443603515626,3,Galakhova G.S.,1988
6048,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,1169.834326171875,4,Galakhova G.S.,1988
6049,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,1078.173681640625,5,Galakhova G.S.,1988
6050,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,1011.1389526367187,6,Galakhova G.S.,1988
6051,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,959.9813598632812,7,Galakhova G.S.,1988
6052,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,919.6573852539062,8,Galakhova G.S.,1988
6053,72.01,0.0,0.76,0.0,0.0,0.0,15.01,0.0,5.88,6.34,0.0,0.0,887.0551513671875,9,Galakhova G.S.,1988
6054,72.66,0.0,0.88,0.0,0.0,0.0,14.96,0.0,2.97,8.53,0.0,0.0,1495.3910888671876,2,Galakhova G.S.,1988
6055,72.66,0.0,0.88,0.0,0.0,0.0,14.96,0.0,2.97,8.53,0.0,0.0,1297.13681640625,3,Galakhova G.S.,1988
6056,72.66,0.0,0.88,0.0,0.0,0.0,14.96,0.0,2.97,8.53,0.0,0.0,1168.8681396484376,4,Galakhova G.S.,1988
6057,72.66,0.0,0.88,0.0,0.0,0.0,14.96,0.0,2.97,8.53,0.0,0.0,1079.0864624023438,5,Galakhova G.S.,1988
6058,72.66,0.0,0.88,0.0,0.0,0.0,14.96,0.0,2.97,8.53,0.0,0.0,1012.7294067382812,6,Galakhova G.S.,1988
